repository	original_path	corpus_path	title	documentclass	classification	word_count
standardgalactic/spherepop	textbook/repairing-futures.tex	sources/standardgalactic/spherepop/textbook/repairing-futures.tex	Repairing Futures [0.6em] Admissible Continuation, Historical Reconstruction, and Diffusion-Based Physical Simulation	article	standalone	8067
standardgalactic/spherepop	textbook/rotation_admissibility.tex	sources/standardgalactic/spherepop/textbook/rotation_admissibility.tex	Rotation Before Number: Admissibility, Geometry, and the Quotient Structure of Quantum Mechanics	article	standalone	4499
standardgalactic/spherepop	the-autonomy-of-refusal.tex	sources/standardgalactic/spherepop/the-autonomy-of-refusal.tex	The Autonomy of Refusal: Abstraction, Agency, and the Limits of Scalable Intelligence	article	standalone	8772
standardgalactic/spherepop	throwing_the_game_v2.tex	sources/standardgalactic/spherepop/throwing_the_game_v2.tex	Throwing the Game: Refusal, Event-Driven Cognition, and the Survival of Value Beyond Autoregressive Intelligence	article	standalone	12336
standardgalactic/standardgalactic	Scope Memeplexes.tex	sources/standardgalactic/standardgalactic/Scope Memeplexes.tex	Scope Memeplexes: The Enshittification Crisis as an Interface War	article	standalone	9521
standardgalactic/standardgalactic	epistemology/markedness_capability.tex	sources/standardgalactic/standardgalactic/epistemology/markedness_capability.tex	Markedness and Capability: A Theory of Downward Projection	article	standalone	6455
standardgalactic/standardgalactic	epistemology/selection_without_design.tex	sources/standardgalactic/standardgalactic/epistemology/selection_without_design.tex	-1cm Selection Without Design [0.5em] Constraint, Projection, and the Geometry of the Unseen	article	standalone	23531
standardgalactic/standardgalactic	research/macro-economics.tex	sources/standardgalactic/standardgalactic/research/macro-economics.tex	Clickbait Empire: Robin Hanson and the Tension Between Intellectual Openness and Media Spectacle	article	standalone	1013
standardgalactic/standardgalactic	research/structural_ideas.tex	sources/standardgalactic/standardgalactic/research/structural_ideas.tex	On the Formation of Structural Ideas: Constraint Accumulation, Projection, and Convergence Across Domains	article	standalone	8383
standardgalactic/standardgalactic	rsvp-jepa.tex	sources/standardgalactic/standardgalactic/rsvp-jepa.tex	Joint Embedding Predictive Architectures as Amortized Constraint Satisfaction in the Relativistic Scalar--Vector Plenum	article	standalone	6512
standardgalactic/standardgalactic.github.io	critique/Identity Collapse.tex	sources/standardgalactic/standardgalactic.github.io/critique/Identity Collapse.tex	Identity Collapse and the Platforming of Fraud: A Formal and Empirical Critique of Trust Degradation in Facebook-Scale Systems	article	standalone	5685
standardgalactic/syllabus	01_how_ideas_work.tex	sources/standardgalactic/syllabus/01_how_ideas_work.tex	How Ideas Work [6pt] A Book About Rules, Patterns, and Discovery	book	standalone	6916
standardgalactic/syllabus	02_architecture_of_ideas.tex	sources/standardgalactic/syllabus/02_architecture_of_ideas.tex	The Architecture of Ideas [6pt] Constraints, Abstraction, and the Structure of Thinking	book	standalone	10688
standardgalactic/syllabus	03_structural_thinking.tex	sources/standardgalactic/syllabus/03_structural_thinking.tex	Structural Thinking [6pt] A History of Computation and the Geometry of Ideas	book	standalone	18524
standardgalactic/typing-tutor	essay/memeplexes.tex	sources/standardgalactic/typing-tutor/essay/memeplexes.tex	Memeplexes as Collectively Autocatalytic Sets of Theory-Laden Facts — with RSVP embedding, hypergraph extension, and global stability analysis	article	standalone	2282
standardgalactic/userspace	essay.tex	sources/standardgalactic/userspace/essay.tex	The Mereological Space Ontology: Glyphs, Scales, and the Observer in a Layered Part--Whole Universe	article	standalone	10348
8b-is/8b-public-documents	framework/admissibility_principle.tex	sources/8b-is/8b-public-documents/framework/admissibility_principle.tex		article	untitled-document	20076
8b-is/8b-public-documents	framework/ortyx-project/main.tex	sources/8b-is/8b-public-documents/framework/ortyx-project/main.tex		book	untitled-document	495
8b-is/8b-public-documents	framework/phoenix_preregistration.tex	sources/8b-is/8b-public-documents/framework/phoenix_preregistration.tex		article	untitled-document	7557
8b-is/8b-public-documents	sparse-representations/monograph/main.tex	sources/8b-is/8b-public-documents/sparse-representations/monograph/main.tex		book	untitled-document	292
standardgalactic/Centerfuge	principia_ratio_entropica.tex	sources/standardgalactic/Centerfuge/principia_ratio_entropica.tex		article	untitled-document	1229
standardgalactic/Centerfuge	principia_ratio_entropica_vol2.tex	sources/standardgalactic/Centerfuge/principia_ratio_entropica_vol2.tex		article	untitled-document	1139
standardgalactic/Centerfuge	principia_ratio_entropica_vol3.tex	sources/standardgalactic/Centerfuge/principia_ratio_entropica_vol3.tex		article	untitled-document	1143
standardgalactic/Centerfuge	principia_ratio_entropica_vol4.tex	sources/standardgalactic/Centerfuge/principia_ratio_entropica_vol4.tex		article	untitled-document	679
standardgalactic/Centerfuge	principia_ratio_entropica_vol5.tex	sources/standardgalactic/Centerfuge/principia_ratio_entropica_vol5.tex		article	untitled-document	1138
standardgalactic/Centerfuge	principia_ratio_entropica_vol6.tex	sources/standardgalactic/Centerfuge/principia_ratio_entropica_vol6.tex		article	untitled-document	793
standardgalactic/Centerfuge	processing/principia_ratio_entropica.tex	sources/standardgalactic/Centerfuge/processing/principia_ratio_entropica.tex		article	untitled-document	1229
standardgalactic/Centerfuge	processing/principia_ratio_entropica_vol2.tex	sources/standardgalactic/Centerfuge/processing/principia_ratio_entropica_vol2.tex		article	untitled-document	1139
standardgalactic/Centerfuge	processing/principia_ratio_entropica_vol3.tex	sources/standardgalactic/Centerfuge/processing/principia_ratio_entropica_vol3.tex		article	untitled-document	1143
standardgalactic/Centerfuge	processing/principia_ratio_entropica_vol4.tex	sources/standardgalactic/Centerfuge/processing/principia_ratio_entropica_vol4.tex		article	untitled-document	677
standardgalactic/Centerfuge	processing/principia_ratio_entropica_vol5.tex	sources/standardgalactic/Centerfuge/processing/principia_ratio_entropica_vol5.tex		article	untitled-document	1138
standardgalactic/Centerfuge	processing/principia_ratio_entropica_vol6.tex	sources/standardgalactic/Centerfuge/processing/principia_ratio_entropica_vol6.tex		article	untitled-document	793
standardgalactic/Centerfuge	sci-fi/kommunikation.tex	sources/standardgalactic/Centerfuge/sci-fi/kommunikation.tex		article	untitled-document	3426
standardgalactic/HYDRA	hydra.tex	sources/standardgalactic/HYDRA/hydra.tex		book	untitled-document	19473
standardgalactic/HYDRA	hydra_architecture.tex	sources/standardgalactic/HYDRA/hydra_architecture.tex		article	untitled-document	5975
standardgalactic/TARTAN	music/concrete_cracks_analysis.tex	sources/standardgalactic/TARTAN/music/concrete_cracks_analysis.tex		article	untitled-document	5210
standardgalactic/TARTAN	processing/transformational_communication-v2.tex	sources/standardgalactic/TARTAN/processing/transformational_communication-v2.tex		article	untitled-document	8602
standardgalactic/TARTAN	processing/transformational_communication.tex	sources/standardgalactic/TARTAN/processing/transformational_communication.tex		article	untitled-document	5281
standardgalactic/TARTAN	transformational_communication-v2.tex	sources/standardgalactic/TARTAN/transformational_communication-v2.tex		article	untitled-document	8602
standardgalactic/TARTAN	transformational_communication.tex	sources/standardgalactic/TARTAN/transformational_communication.tex		article	untitled-document	5281
standardgalactic/alphabet	biology/closure_of_closures.tex	sources/standardgalactic/alphabet/biology/closure_of_closures.tex		article	untitled-document	5829
standardgalactic/alphabet	constraint-geometry/field-space.tex	sources/standardgalactic/alphabet/constraint-geometry/field-space.tex		article	untitled-document	19748
standardgalactic/alphabet	cosmology/main.tex	sources/standardgalactic/alphabet/cosmology/main.tex		book	untitled-document	93
standardgalactic/alphabet	cosmology/multiscale-constraint-flow.tex	sources/standardgalactic/alphabet/cosmology/multiscale-constraint-flow.tex		book	untitled-document	6609
standardgalactic/alphabet	de-architechtura.tex	sources/standardgalactic/alphabet/de-architechtura.tex		memoir	untitled-document	5172
standardgalactic/alphabet	de-architectura.tex	sources/standardgalactic/alphabet/de-architectura.tex		memoir	untitled-document	5166
standardgalactic/alphabet	manuscripts/introduction/essay.tex	sources/standardgalactic/alphabet/manuscripts/introduction/essay.tex		article	untitled-document	850
standardgalactic/alphabet	physics/cosmology/persistence_of_structure.tex	sources/standardgalactic/alphabet/physics/cosmology/persistence_of_structure.tex		article	untitled-document	7620
standardgalactic/alphabet	processing/geometry_of_closure.tex	sources/standardgalactic/alphabet/processing/geometry_of_closure.tex		book	untitled-document	8687
standardgalactic/alphabet	projects/axioms-for-a-falling-universe.tex	sources/standardgalactic/alphabet/projects/axioms-for-a-falling-universe.tex		article	untitled-document	7864
standardgalactic/alphabet	projects/compiling/axioms-for-a-falling-universe.tex	sources/standardgalactic/alphabet/projects/compiling/axioms-for-a-falling-universe.tex		article	untitled-document	7864
standardgalactic/alphabet	resources/autonomous-systems.tex	sources/standardgalactic/alphabet/resources/autonomous-systems.tex		book	untitled-document	9570
standardgalactic/alphabet	roadmap/collected-works.tex	sources/standardgalactic/alphabet/roadmap/collected-works.tex		book	untitled-document	10923
standardgalactic/alphabet	science/the_refractive_self-v1.tex	sources/standardgalactic/alphabet/science/the_refractive_self-v1.tex		book	untitled-document	25508
standardgalactic/alphabet	science/the_refractive_self-v2.tex	sources/standardgalactic/alphabet/science/the_refractive_self-v2.tex		book	untitled-document	28974
standardgalactic/alphabet	science/the_refractive_self.tex	sources/standardgalactic/alphabet/science/the_refractive_self.tex		book	untitled-document	42023
standardgalactic/alphabet	screenplay/city_of_brutes.tex	sources/standardgalactic/alphabet/screenplay/city_of_brutes.tex		article	untitled-document	35805
standardgalactic/alphabet	screenplay/companion.tex	sources/standardgalactic/alphabet/screenplay/companion.tex		article	untitled-document	21495
standardgalactic/alphabet	screenplay/the_fixed_point/main.tex	sources/standardgalactic/alphabet/screenplay/the_fixed_point/main.tex		book	untitled-document	224
standardgalactic/alphabet	screenplay/the_incoherence/main-v1.tex	sources/standardgalactic/alphabet/screenplay/the_incoherence/main-v1.tex		book	untitled-document	193
standardgalactic/alphabet	screenplay/the_incoherence/main.tex	sources/standardgalactic/alphabet/screenplay/the_incoherence/main.tex		book	untitled-document	196
standardgalactic/antivenom	active-inference/unidimary-numbers.tex	sources/standardgalactic/antivenom/active-inference/unidimary-numbers.tex		article	untitled-document	842
standardgalactic/antivenom	boundaries/synthetic_trajectories.tex	sources/standardgalactic/antivenom/boundaries/synthetic_trajectories.tex		article	untitled-document	11507
standardgalactic/antivenom	boundaries/vanity_publishing.tex	sources/standardgalactic/antivenom/boundaries/vanity_publishing.tex		article	untitled-document	6434
standardgalactic/antivenom	economics/structural_convergence.tex	sources/standardgalactic/antivenom/economics/structural_convergence.tex		article	untitled-document	6106
standardgalactic/antivenom	essay/paracosms-of-the-strange.tex	sources/standardgalactic/antivenom/essay/paracosms-of-the-strange.tex		article	untitled-document	11472
standardgalactic/antivenom	managed_self.tex	sources/standardgalactic/antivenom/managed_self.tex		memoir	untitled-document	16841
standardgalactic/antivenom	philosophy/managed_self.tex	sources/standardgalactic/antivenom/philosophy/managed_self.tex		memoir	untitled-document	16841
standardgalactic/antivenom	projects/survival-is-insufficient.tex	sources/standardgalactic/antivenom/projects/survival-is-insufficient.tex		article	untitled-document	11456
standardgalactic/antivenom	proxy_integrity.tex	sources/standardgalactic/antivenom/proxy_integrity.tex		article	untitled-document	8273
standardgalactic/antivenom	resources/geometry_of_correction.tex	sources/standardgalactic/antivenom/resources/geometry_of_correction.tex		book	untitled-document	26860
standardgalactic/antivenom	resources/processing/geometry_of_correction.tex	sources/standardgalactic/antivenom/resources/processing/geometry_of_correction.tex		book	untitled-document	26860
standardgalactic/antivenom	resources/processing/in_progress/main.tex	sources/standardgalactic/antivenom/resources/processing/in_progress/main.tex		book	untitled-document	67
standardgalactic/antivenom	resources/synthetic_sociality_v2.tex	sources/standardgalactic/antivenom/resources/synthetic_sociality_v2.tex		article	untitled-document	6937
standardgalactic/antivenom	resources/synthetic_sociality_v3-1.tex	sources/standardgalactic/antivenom/resources/synthetic_sociality_v3-1.tex		article	untitled-document	8080
standardgalactic/antivenom	resources/synthetic_sociality_v3-2.tex	sources/standardgalactic/antivenom/resources/synthetic_sociality_v3-2.tex		article	untitled-document	10657
standardgalactic/antivenom	resources/synthetic_sociality_v3-3.tex	sources/standardgalactic/antivenom/resources/synthetic_sociality_v3-3.tex		article	untitled-document	14714
standardgalactic/antivenom	resources/synthetic_sociality_v3.tex	sources/standardgalactic/antivenom/resources/synthetic_sociality_v3.tex		article	untitled-document	8080
standardgalactic/antivenom	sociology/remote_work.tex	sources/standardgalactic/antivenom/sociology/remote_work.tex		article	untitled-document	8595
standardgalactic/arcanum	realization-map.tex	sources/standardgalactic/arcanum/realization-map.tex		article	untitled-document	6208
standardgalactic/arcanum	synthetic-grounding.tex	sources/standardgalactic/arcanum/synthetic-grounding.tex		article	untitled-document	3345
standardgalactic/calculus	Calculus - diagrams.tex	sources/standardgalactic/calculus/Calculus - diagrams.tex		book	untitled-document	9226
standardgalactic/calculus	baseline/admissibility-essay.tex	sources/standardgalactic/calculus/baseline/admissibility-essay.tex		article	untitled-document	10050
standardgalactic/calculus	baseline/constraint_reachability_relaxation.tex	sources/standardgalactic/calculus/baseline/constraint_reachability_relaxation.tex		book	untitled-document	5776
standardgalactic/calculus	baseline/persistent_anomalies.tex	sources/standardgalactic/calculus/baseline/persistent_anomalies.tex		book	untitled-document	13789
standardgalactic/calculus	computation/adjunction_and_irreversibility.tex	sources/standardgalactic/calculus/computation/adjunction_and_irreversibility.tex		memoir	untitled-document	34680
